"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-10","Ontario","2016A000235","Engineering services","2018=100","390","units","0","v1064338916","4.3","117.4","","","","1"
"2023-10","Ontario","2016A000235","Surveying and mapping services","2018=100","390","units","0","v1064338922","4.4","105.9","","","","1"
"2023-10","Prairie Region","2016A00014","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338905","5.1","111.0","","","","1"
"2023-10","Prairie Region","2016A00014","Architectural and landscape architectural services","2018=100","390","units","0","v1064338911","5.2","115.3","","","","1"
"2023-10","Prairie Region","2016A00014","Engineering services","2018=100","390","units","0","v1064338917","5.3","111.2","","","","1"
"2023-10","Prairie Region","2016A00014","Surveying and mapping services","2018=100","390","units","0","v1064338923","5.4","105.6","","","","1"
"2023-10","British Columbia and territories","","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338906","6.1","126.7","","","","1"
"2023-10","British Columbia and territories","","Architectural and landscape architectural services","2018=100","390","units","0","v1064338912","6.2","120.3","","","","1"
"2023-10","British Columbia and territories","","Engineering services","2018=100","390","units","0","v1064338918","6.3","127.5","","","","1"
"2023-10","British Columbia and territories","","Surveying and mapping services","2018=100","390","units","0","v1064338924","6.4","114.1","","","","1"
"2024-01","Canada","2016A000011124","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338901","1.1","119.5","","","","1"
"2024-01","Canada","2016A000011124","Architectural and landscape architectural services","2018=100","390","units","0","v1064338907","1.2","114.7","","","","1"
"2024-01","Canada","2016A000011124","Engineering services","2018=100","390","units","0","v1064338913","1.3","120.9","","","","1"
"2024-01","Canada","2016A000011124","Surveying and mapping services","2018=100","390","units","0","v1064338919","1.4","105.5","","","","1"
"2024-01","Atlantic Region","2016A00011","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338902","2.1","121.7","","","","1"
"2024-01","Atlantic Region","2016A00011","Architectural and landscape architectural services","2018=100","390","units","0","v1064338908","2.2","129.3","","","","1"
"2024-01","Atlantic Region","2016A00011","Engineering services","2018=100","390","units","0","v1064338914","2.3","122.7","","","","1"
"2024-01","Atlantic Region","2016A00011","Surveying and mapping services","2018=100","390","units","0","v1064338920","2.4","99.2","","","","1"
"2024-01","Quebec","2016A000224","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338903","3.1","134.8","","","","1"
"2024-01","Quebec","2016A000224","Architectural and landscape architectural services","2018=100","390","units","0","v1064338909","3.2","112.0","","","","1"
"2024-01","Quebec","2016A000224","Engineering services","2018=100","390","units","0","v1064338915","3.3","136.9","","","","1"
"2024-01","Quebec","2016A000224","Surveying and mapping services","2018=100","390","units","0","v1064338921","3.4","105.7","","","","1"
"2024-01","Ontario","2016A000235","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338904","4.1","119.1","","","","1"
"2024-01","Ontario","2016A000235","Architectural and landscape architectural services","2018=100","390","units","0","v1064338910","4.2","111.5","","","","1"
"2024-01","Ontario","2016A000235","Engineering services","2018=100","390","units","0","v1064338916","4.3","121.0","","","","1"
"2024-01","Ontario","2016A000235","Surveying and mapping services","2018=100","390","units","0","v1064338922","4.4","107.5","","","","1"
"2024-01","Prairie Region","2016A00014","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338905","5.1","113.9","","","","1"
"2024-01","Prairie Region","2016A00014","Architectural and landscape architectural services","2018=100","390","units","0","v1064338911","5.2","115.9","","","","1"
"2024-01","Prairie Region","2016A00014","Engineering services","2018=100","390","units","0","v1064338917","5.3","114.5","","","","1"
"2024-01","Prairie Region","2016A00014","Surveying and mapping services","2018=100","390","units","0","v1064338923","5.4","105.7","","","","1"
"2024-01","British Columbia and territories","","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338906","6.1","130.8","","","","1"
"2024-01","British Columbia and territories","","Architectural and landscape architectural services","2018=100","390","units","0","v1064338912","6.2","120.5","","","","1"
"2024-01","British Columbia and territories","","Engineering services","2018=100","390","units","0","v1064338918","6.3","132.5","","","","1"
"2024-01","British Columbia and territories","","Surveying and mapping services","2018=100","390","units","0","v1064338924","6.4","114.1","","","","1"
"2024-04","Canada","2016A000011124","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338901","1.1","121.1","","","","1"
"2024-04","Canada","2016A000011124","Architectural and landscape architectural services","2018=100","390","units","0","v1064338907","1.2","117.0","","","","1"
"2024-04","Canada","2016A000011124","Engineering services","2018=100","390","units","0","v1064338913","1.3","122.3","","","","1"
"2024-04","Canada","2016A000011124","Surveying and mapping services","2018=100","390","units","0","v1064338919","1.4","107.1","","","","1"
"2024-04","Atlantic Region","2016A00011","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338902","2.1","122.3","","","","1"
"2024-04","Atlantic Region","2016A00011","Architectural and landscape architectural services","2018=100","390","units","0","v1064338908","2.2","135.0","","","","1"
"2024-04","Atlantic Region","2016A00011","Engineering services","2018=100","390","units","0","v1064338914","2.3","122.7","","","","1"
"2024-04","Atlantic Region","2016A00011","Surveying and mapping services","2018=100","390","units","0","v1064338920","2.4","100.1","","","","1"
"2024-04","Quebec","2016A000224","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338903","3.1","136.8","","","","1"
"2024-04","Quebec","2016A000224","Architectural and landscape architectural services","2018=100","390","units","0","v1064338909","3.2","114.6","","","","1"
"2024-04","Quebec","2016A000224","Engineering services","2018=100","390","units","0","v1064338915","3.3","138.5","","","","1"
"2024-04","Quebec","2016A000224","Surveying and mapping services","2018=100","390","units","0","v1064338921","3.4","109.9","","","","1"
"2024-04","Ontario","2016A000235","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338904","4.1","119.8","","","","1"
"2024-04","Ontario","2016A000235","Architectural and landscape architectural services","2018=100","390","units","0","v1064338910","4.2","113.5","","","","1"
"2024-04","Ontario","2016A000235","Engineering services","2018=100","390","units","0","v1064338916","4.3","121.3","","","","1"
"2024-04","Ontario","2016A000235","Surveying and mapping services","2018=100","390","units","0","v1064338922","4.4","108.9","","","","1"
"2024-04","Prairie Region","2016A00014","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338905","5.1","116.5","","","","1"
"2024-04","Prairie Region","2016A00014","Architectural and landscape architectural services","2018=100","390","units","0","v1064338911","5.2","116.5","","","","1"
"2024-04","Prairie Region","2016A00014","Engineering services","2018=100","390","units","0","v1064338917","5.3","117.6","","","","1"
"2024-04","Prairie Region","2016A00014","Surveying and mapping services","2018=100","390","units","0","v1064338923","5.4","105.2","","","","1"
"2024-04","British Columbia and territories","","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338906","6.1","132.3","","","","1"
"2024-04","British Columbia and territories","","Architectural and landscape architectural services","2018=100","390","units","0","v1064338912","6.2","124.0","","","","1"
"2024-04","British Columbia and territories","","Engineering services","2018=100","390","units","0","v1064338918","6.3","133.5","","","","1"
"2024-04","British Columbia and territories","","Surveying and mapping services","2018=100","390","units","0","v1064338924","6.4","118.7","","","","1"
"2024-07","Canada","2016A000011124","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338901","1.1","121.7","","","","1"
"2024-07","Canada","2016A000011124","Architectural and landscape architectural services","2018=100","390","units","0","v1064338907","1.2","117.1","","","","1"
"2024-07","Canada","2016A000011124","Engineering services","2018=100","390","units","0","v1064338913","1.3","123.0","","","","1"
"2024-07","Canada","2016A000011124","Surveying and mapping services","2018=100","390","units","0","v1064338919","1.4","107.2","","","","1"
"2024-07","Atlantic Region","2016A00011","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338902","2.1","122.3","","","","1"
"2024-07","Atlantic Region","2016A00011","Architectural and landscape architectural services","2018=100","390","units","0","v1064338908","2.2","135.3","","","","1"
"2024-07","Atlantic Region","2016A00011","Engineering services","2018=100","390","units","0","v1064338914","2.3","122.7","","","","1"
"2024-07","Atlantic Region","2016A00011","Surveying and mapping services","2018=100","390","units","0","v1064338920","2.4","100.1","","","","1"
"2024-07","Quebec","2016A000224","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338903","3.1","137.0","","","","1"
"2024-07","Quebec","2016A000224","Architectural and landscape architectural services","2018=100","390","units","0","v1064338909","3.2","114.2","","","","1"
"2024-07","Quebec","2016A000224","Engineering services","2018=100","390","units","0","v1064338915","3.3","138.7","","","","1"
"2024-07","Quebec","2016A000224","Surveying and mapping services","2018=100","390","units","0","v1064338921","3.4","110.4","","","","1"
"2024-07","Ontario","2016A000235","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338904","4.1","119.5","","","","1"
"2024-07","Ontario","2016A000235","Architectural and landscape architectural services","2018=100","390","units","0","v1064338910","4.2","114.0","","","","1"
"2024-07","Ontario","2016A000235","Engineering services","2018=100","390","units","0","v1064338916","4.3","120.8","","","","1"
"2024-07","Ontario","2016A000235","Surveying and mapping services","2018=100","390","units","0","v1064338922","4.4","109.1","","","","1"
"2024-07","Prairie Region","2016A00014","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338905","5.1","117.2","","","","1"
"2024-07","Prairie Region","2016A00014","Architectural and landscape architectural services","2018=100","390","units","0","v1064338911","5.2","116.1","","","","1"
"2024-07","Prairie Region","2016A00014","Engineering services","2018=100","390","units","0","v1064338917","5.3","118.4","","","","1"
"2024-07","Prairie Region","2016A00014","Surveying and mapping services","2018=100","390","units","0","v1064338923","5.4","105.3","","","","1"
"2024-07","British Columbia and territories","","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338906","6.1","135.1","","","","1"
"2024-07","British Columbia and territories","","Architectural and landscape architectural services","2018=100","390","units","0","v1064338912","6.2","124.3","","","","1"
"2024-07","British Columbia and territories","","Engineering services","2018=100","390","units","0","v1064338918","6.3","136.8","","","","1"
"2024-07","British Columbia and territories","","Surveying and mapping services","2018=100","390","units","0","v1064338924","6.4","117.8","","","","1"
"2024-10","Canada","2016A000011124","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338901","1.1","122.4","","","","1"
"2024-10","Canada","2016A000011124","Architectural and landscape architectural services","2018=100","390","units","0","v1064338907","1.2","116.1","","","","1"
"2024-10","Canada","2016A000011124","Engineering services","2018=100","390","units","0","v1064338913","1.3","124.0","","","","1"
"2024-10","Canada","2016A000011124","Surveying and mapping services","2018=100","390","units","0","v1064338919","1.4","107.8","","","","1"
"2024-10","Atlantic Region","2016A00011","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338902","2.1","122.4","","","","1"
"2024-10","Atlantic Region","2016A00011","Architectural and landscape architectural services","2018=100","390","units","0","v1064338908","2.2","136.8","","","","1"
"2024-10","Atlantic Region","2016A00011","Engineering services","2018=100","390","units","0","v1064338914","2.3","122.7","","","","1"
"2024-10","Atlantic Region","2016A00011","Surveying and mapping services","2018=100","390","units","0","v1064338920","2.4","100.1","","","","1"
"2024-10","Quebec","2016A000224","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338903","3.1","136.8","","","","1"
"2024-10","Quebec","2016A000224","Architectural and landscape architectural services","2018=100","390","units","0","v1064338909","3.2","111.5","","","","1"
"2024-10","Quebec","2016A000224","Engineering services","2018=100","390","units","0","v1064338915","3.3","139.2","","","","1"
"2024-10","Quebec","2016A000224","Surveying and mapping services","2018=100","390","units","0","v1064338921","3.4","110.4","","","","1"
"2024-10","Ontario","2016A000235","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338904","4.1","119.9","","","","1"
"2024-10","Ontario","2016A000235","Architectural and landscape architectural services","2018=100","390","units","0","v1064338910","4.2","113.9","","","","1"
"2024-10","Ontario","2016A000235","Engineering services","2018=100","390","units","0","v1064338916","4.3","121.4","","","","1"
"2024-10","Ontario","2016A000235","Surveying and mapping services","2018=100","390","units","0","v1064338922","4.4","109.6","","","","1"
"2024-10","Prairie Region","2016A00014","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338905","5.1","118.9","","","","1"
"2024-10","Prairie Region","2016A00014","Architectural and landscape architectural services","2018=100","390","units","0","v1064338911","5.2","116.1","","","","1"
"2024-10","Prairie Region","2016A00014","Engineering services","2018=100","390","units","0","v1064338917","5.3","120.3","","","","1"
"2024-10","Prairie Region","2016A00014","Surveying and mapping services","2018=100","390","units","0","v1064338923","5.4","106.1","","","","1"
"2024-10","British Columbia and territories","","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338906","6.1","135.5","","","","1"
"2024-10","British Columbia and territories","","Architectural and landscape architectural services","2018=100","390","units","0","v1064338912","6.2","121.6","","","","1"
"2024-10","British Columbia and territories","","Engineering services","2018=100","390","units","0","v1064338918","6.3","137.7","","","","1"
"2024-10","British Columbia and territories","","Surveying and mapping services","2018=100","390","units","0","v1064338924","6.4","118.9","","","","1"
